,X174_11,X174_12,X174_13,X174_14,X174_15,X174_16,X174_17,X174_18,X174_19,X174_20,X174_21,X174_22,X174_23,X174_24,X174_25,X174_26,X174_27,X174_28,X174_29,X174_30
9530059O14Rik,0,0,0.041161745,0.066836228,0,0,0.044272665,0,0.768382493,0,0,0.038838849,0.214968463,0,0.187330565,0.092306447,0,0.105731424,0.062624259,0.095667058
9530062K07Rik,0.259680638,0.078168033,0.825688889,0.223451535,0.074766767,0.042253148,0.222023185,0.382571353,0.48931617,0.129612704,0.057244427,0.19477312,0.658806082,0.28299795,0.375777959,0.154302673,0.064676781,0.412403441,0.261712233,0.799601933
9530068E07Rik,18.30650473,20.65560213,17.71912281,18.11023759,20.67149857,22.25292753,20.59744724,25.74127532,14.44148365,14.78602156,11.59007202,16.4808949,13.99436527,25.18669664,14.90234394,17.11496528,12.02671198,14.84726241,14.53566147,22.43344351
9530077C05Rik,4.66861879,2.776794778,2.503889893,2.565251571,4.664142791,3.331433963,1.859541242,2.154549844,0.582938861,0.505348321,0.595175714,0.562520699,1.037828643,0.183897276,1.89923559,1.515171714,1.176788555,0.918813754,0.4535078,0.508049471
9530080O11Rik,1.204414304,0.395506914,0.232096628,0,0,0,0.187228507,0.107538714,0.206316146,0.054650133,0.096546571,0,0,0,0,0,0,0.794909831,0.044139526,0
9530082P21Rik,2.938257342,2.923640068,3.654850846,3.072622158,2.279439618,3.665353917,2.488906669,2.625307933,2.691382196,2.057248282,1.727238083,3.448595276,2.465948312,4.180506539,2.224366039,1.762083367,2.784945657,2.573871135,1.85900356,4.875546742
9530085L11Rik,0.251958754,0.485399182,0.427272607,0.260168354,0.290173984,1.115110384,0.402119361,0.197970763,0.094953165,0.452730709,0.355470094,0.655135278,0.464884197,0.439332321,0.048613839,0.239542906,0.301217027,0.777415205,0.16251516,0.165509313
9630010A21Rik,0.07053825,0.113243433,0.024920632,0.080929562,0.135394946,0.290761248,0,0.207839244,0.310135489,0.187772251,0,0.070542829,0.238606049,0.333112171,0.113415891,0.074513684,0.117123017,0.085350895,0.01895736,0.173759651
9630013D21Rik,0.656584844,3.27521955,3.081840252,3.470603824,0.972219535,4.578609158,2.459337577,6.632953116,3.269749932,0.187266807,1.736863716,0.469019614,0.692258244,0.817761237,0.633419353,1.709201502,0.280338593,0.851211486,1.436881175,0.847204973
9630013K17Rik,0.035206765,0,0,0,0,0,0,0.05186794,0.0663401,0.017572523,0.108654521,0.052813575,0.162398294,0.05755209,0.050946911,0.125519515,0.105224337,0.063899988,0.170314574,0.173452422
9630041A04Rik,0,0,0,0,0,0,0,0,1.05308923,0,0,0,0,0,0,0,0,0,0.090119674,0
9830132P13Rik,0.264055502,0,0,0,0.130330918,0.122757117,0.086005192,0,0.390939783,0,0.099786564,0.150898651,0,0.16443751,0.036391307,0.029886138,0,0.205396525,0.060827731,0.092922617
9830144P21Rik,0,0.02130322,0,0.121794985,0,0.011515297,0,0,0.116684639,0.017661746,0.015600887,0.070775643,0.065289144,0.019281436,0.08534265,0.014017426,0.035252869,0.048168327,0.15691439,0.072638798
9930012K11Rik,1.446503386,2.500877852,2.201397607,3.223442983,2.22119768,3.596835792,2.071802836,4.517083825,5.45129202,3.591406616,5.657891107,3.412485866,4.140240349,4.56748375,5.152497788,4.319612589,3.990684765,3.837110978,4.515504037,3.015039731
9930014A18Rik,0.497058839,0.349119575,0.153656245,0.106928034,0.214668385,0.673978525,0.354148424,0.162730202,0.195126637,0.062023434,0.036524156,0.103560646,0.038213067,0.090281813,0.039960143,0.131268089,0.206331426,0.075179808,0.066793006,0.20407077
9930021J03Rik,9.169488001,13.34632945,10.22592602,8.175403881,9.712035067,17.99969606,13.47560485,12.44187401,11.41462475,8.381438892,8.150290621,10.27491243,9.68224204,19.94554226,8.490712092,9.365336531,10.78603661,6.817428129,8.461844487,13.93957915
9930022D16Rik,0.259008516,0.178207345,0.509817772,0.222873182,0.383519572,0.07224649,0.126542017,0.181705312,1.01096007,0.406299871,0.554649414,1.14711216,0.887512925,1.733916497,0.285565978,0.087944741,0.663525057,1.175245803,0.149162773,1.397580499
9930038B18Rik,0,0,0,0,0,0,0,0,5.341398122,0.69017479,0,0.968004369,0.637832187,0,0.266797381,0,0,0.125486138,1.114873342,0
9930104L06Rik,0.896591196,1.925689611,1.078692482,1.146830427,1.032579479,1.577147244,1.933696369,1.713589765,1.78076803,1.427193155,1.38886405,1.260155897,0.715365613,2.323909108,2.01044257,1.516674738,1.448481045,1.649296247,1.562993504,1.731071459
9930111J21Rik1,0.90776756,0.3974583,0.524793974,0.639099172,0.285122998,0.966794062,1.034837492,0.162103946,0.233250847,0.988555863,0.654904715,0.495178079,0.076132012,0.629540586,0.477676305,0.915340388,1.068794342,0.674014352,0.598823621,0.609856252
9930111J21Rik2,3.250200134,5.318277229,3.444813539,3.40629987,2.639412145,2.684912836,4.512701446,4.788317948,6.948783312,10.35744998,6.429943902,7.125901223,10.49454185,6.175869769,7.637822768,10.23410365,7.638395549,5.520939884,9.003777107,7.493118718
A130010J15Rik,12.46686003,12.05793489,15.59607664,10.9034192,15.06385902,20.21856516,20.50252813,15.95790938,6.546756185,6.732543762,6.757906059,16.8620116,8.201661503,12.8067465,7.590815794,7.043509773,10.587646,8.995258504,5.108146951,11.49531344
A130014A01Rik,2.647252189,2.910290762,0.487958724,0.198080283,0.927885825,2.996449528,1.705722303,1.921754996,2.819426839,2.757507602,1.623832005,1.841686265,2.973109106,1.003462592,1.998667082,2.644466647,1.375997188,1.044508892,1.206383178,1.890168291
A130023I24Rik,0,0,0,0,0,0,0.013416752,0,0.144149536,0,0,0.023540088,0.010857635,0,0,0,0,0,0.009489085,0.048319552
A130048G24Rik,0.106611276,0.077020086,0.112994878,0.348602511,0.196450051,0.138775447,0.315990471,0.314127541,0.281242646,0.06385463,0.188012521,0.127941835,0.216377032,0.278841946,0.123419807,0.0844648,0.084969282,0.116099153,0.240677568,0.192587822
A130051J06Rik,3.542149496,4.691472529,4.692805073,4.571954684,5.09924548,2.19013047,5.653174847,3.826847792,7.675642239,4.243127962,6.871367896,9.741543336,1.633887787,13.8967456,4.613187743,2.385384694,5.82263613,6.428972137,5.997366941,10.03434385
A130071D04Rik,6.512461083,17.15947226,18.77993388,11.78998363,13.34455215,42.05593278,22.12761474,26.62343371,8.844991018,5.867825864,5.257716525,12.5182701,8.07569859,25.53159254,7.098623508,6.16474134,9.689939742,9.709337616,6.887319493,19.61895475
A1bg,0,0,0.137103948,0,0,0,0,0,0.792186984,0,0,0,0,0,0,0,0,0.117392136,0,0.10621781
A230001M10Rik,0,0,0.171280584,0.1390581,0,0,0,0,0.913532014,0,0,0.161614643,0,0.088057478,0,0,0,0.146655104,0.130294763,0.066347646
A230020J21Rik,0.115145463,0.173303147,0.183060104,0.049540525,0.232067273,0.149884361,0.131263604,0.056545552,0.027121071,0.028735902,0.025382855,0.086364702,0.079669745,0,0.222165848,0.022806543,0.143392244,0.156741049,0.069627778,0.283642354
A230046K03Rik,52.85372733,64.67083468,53.78331814,31.58640635,62.84353528,89.9025531,69.94367192,46.99151962,35.70171656,28.28835567,35.56364839,48.83685023,32.46592972,89.05671197,39.73578008,24.38320265,43.52949212,34.08951077,37.24720675,57.79303495
A230050P20Rik,0.515662533,0.558801667,1.311693707,0.798696634,0.653261829,1.006853601,0.999337063,1.26615596,1.700409895,1.080992968,1.45502076,1.237670403,2.854316734,1.966877634,1.044684971,1.511610561,1.489815182,2.105827305,2.120362885,3.810755494
A230056P14Rik,0.443614203,0,0.376141321,0.53441329,0.153269492,0.259852828,0.303426976,0.479269448,0.45974618,0.929956713,0.469397014,0.354914396,1.064055121,0,0.342370159,0.632631137,0.662926716,0.241546837,0.608035315,0.182128724
A230065H16Rik,3.380571968,0.782774101,19.84426169,23.0477126,2.246141526,0.33849817,7.262905838,8.172942231,1.592502753,0.389382195,0.458596212,35.8884008,18.11253013,10.34387867,6.773467825,3.19338402,1.16581105,31.6225067,5.975388318,10.24922597
A230072C01Rik,19.31907973,12.92300569,12.43718614,20.19483392,14.66802674,13.225756,12.5614822,12.5090489,21.9765883,25.99932369,17.4134726,21.18081019,22.83936921,18.24661246,17.11885944,27.21050012,20.10206158,17.92158491,21.4605106,22.4434197
A230072E10Rik,0.166448033,0.04008282,0.282263203,0.14322619,0.153354906,0.108332349,0.113848526,0.326956729,0.313637991,0,0.440304937,0.099875302,0.307110028,1.233477692,0.224805627,0.052748641,0.198988846,0.120840723,0.268400365,0.382683463
A230077H06Rik,0,0,0,0,0,0.055666297,0,0,0.376044831,0,0.025138839,0.057022961,0.052602564,0.062139149,0.055007519,0,0,0.077617116,0.114930694,0
A230107N01Rik,0.377003508,0.129696111,0.570824976,0,0.248105483,0,0,0.21158699,1.573001174,0.107526459,0.712348058,0.323166837,0.099371692,0,0,0.256018423,0.321934427,0,0.043423197,0.486455406
A230108P19Rik,0,0,0,0,0,0.038641563,0,0,0.186454958,0,0.034900975,0,0.054772243,0.064702179,0,0.015679296,0,0,0.01595616,0.032500267
A2m,0,0,0.018161975,0,0.03946994,0,0,0,0.177590668,0.102635287,0.030219765,0.017137033,0.047425732,0,0.115719346,0,0,0.031101556,0.013815986,0
A330009N23Rik,0.103018169,0.062020239,0.272966563,0.797811161,0.118643199,0.23467205,0.234877447,0.607081075,1.795583296,1.799657547,1.271731698,1.75142254,1.615652971,2.189233867,1.142910286,1.632361857,1.180267605,1.96325984,1.8273046,1.184253999
A330015K06Rik,0.035997826,0,0.038153281,0,0.165830834,0.023429109,0.12311048,0,0.508730218,0.179673602,0,0.180000812,0.132837778,0,0.138911033,0.085559876,0,0.065335758,0.058047124,0
A330023F24Rik,0,0.03001194,0.052836017,0,0.028706053,0.032445461,0,0,0.328770239,0.12440919,0.065935507,0.049854302,0.275937701,0.135818267,0.048092232,0.059243176,0.074496271,0.067859456,0.020096429,0.020466683
A330035P11Rik,0.170848109,0.137141383,0.181078043,0.245020656,0.229554593,0.166794195,0.584290638,0.111866625,0.912132322,0.085274303,0.075324077,0.256288797,0.49911183,0.279283422,0.192290329,0.090238431,0.567358731,0.516813184,0.390285385,0.537761567
A330058E17Rik,0,0,0,0,0,0,0,0,0.20586041,0.019828878,0.05254544,0.039729978,0,0.043294613,0,0,0,0.054078678,0,0
A330069E16Rik,12.51948347,8.900991935,8.593332979,7.694885235,9.200277671,11.09718037,7.883564068,12.17901229,14.60361806,14.1638745,14.29847283,15.97828256,12.31970959,17.15199981,12.65290571,10.9579097,15.79856252,10.38754711,13.26632519,16.15414786
A330074K22Rik,0,0,0,0,0,0,0,0,0.447377562,0,0.167481878,0,0.087613197,0,0,0,0,0,0,0
A430005L14Rik,133.2634254,105.6232173,123.3093016,148.2827462,113.2583909,46.19837007,105.4053241,99.6523715,81.40384283,137.5220361,103.9100445,95.88868767,101.4635876,75.39376658,105.9866663,118.7007797,97.19675701,108.1399885,105.1227177,75.57719521
A430027C01Rik,0,0,0.045708386,0,0.149001468,0,0,0,0.081262517,0,0.304217289,0.215644538,0.039785572,0.939969987,0.041604542,0,0.085928867,0.078273531,0.069541605,0.106234242
A430033K04Rik,1.824657809,2.807284107,2.739710796,2.529593254,1.926290973,2.63905482,3.062332157,2.787716296,2.57865173,1.669670853,1.07261485,1.926152694,2.057391502,2.375150343,1.466900507,1.646400169,2.575241282,2.115833176,1.389415971,3.454299735
A430035B10Rik,0.212961929,0.384629719,0.056428382,0,0,0.034651455,0.060693122,0.104581194,0.451444631,0.212588599,0.23472839,1.011634818,0.294698935,0.174063197,0.564982688,0.421807791,0.318245339,0.724732774,0.257553628,0.218582296
A430046D13Rik,2.115473884,3.062323346,1.839061011,2.270306078,2.053089799,4.099614598,1.734183826,2.871470708,8.487443048,13.31124017,6.706891398,5.49108072,10.24046972,2.668078519,6.260092971,12.71141947,7.459282162,4.788674275,8.489768108,5.640511667
A430057M04Rik,0,0,0.162072961,0,0.176109981,0.049762759,0,0,1.224598935,0.152648643,0.067418423,0.152926637,0.070535913,0.083323725,0.073760768,0.181726736,0.076171722,0.069385643,0.184935655,0.43946672
A430072C10Rik,0,0,0,0,0,0,0,0,0.739031581,0,0,0.06034313,0.055665354,0,0,0,0,0,0.097298037,0
A430072P03Rik,0.084474899,0.203426385,0.089533033,0.654205152,0.389149691,0.219921235,0.962997533,0.497806481,1.910112393,1.602209404,0.744871423,2.365450677,2.104150399,1.657081635,1.303911562,0.936975706,1.514847813,0.843266845,1.225955268,1.248542073
A430073D23Rik,0.476199462,0.286687337,0.302827818,0.286834055,0.30163422,0.216953388,0.217143277,0.350777543,0.112162818,0.237682333,0.104974193,0.333361259,0.285553569,0.337323018,0.137819487,0.301822425,0.166044986,0.216074525,0.153575993,0.410564313
A430078G23Rik,1.38690132,2.996029501,2.204917966,2.4219184,2.348906171,3.42480501,2.790071871,3.806027019,9.569428307,8.876896058,6.762046109,4.324149457,6.886571642,3.111776555,6.493084625,11.02030564,6.014467466,4.071964574,7.794520984,3.9858101
A430093F15Rik,80.52747342,59.38814662,171.4515736,153.6159294,66.2827395,36.18680602,130.004667,105.2604826,136.0620364,107.9304368,117.473881,291.3388851,183.2118494,166.7406131,153.8874597,112.6341123,128.8328514,260.6640272,174.0589139,178.8701825
A430105I19Rik,0,0,0.881967186,0,0.239588429,0.676996339,0,0,4.704008131,0,0.183438485,0.416097401,0.575762547,0.453430298,0.602086029,0.16481982,0.207255298,0.188791085,0.670920794,0.512461299
A4galt,0,0,0,0,0,0.057379829,0,0.08658873,0.830614972,0,0,0.176334762,0,0,0.255153472,0,0,0,0.142162217,0.072390696
A530013C23Rik,0,0,0,0,0,0.08706095,0,0,0.672144476,0,0,0.178365488,0,0.072888268,0.064522975,0.07065213,0,0.02023193,0.017974925,0.164754832
A530016L24Rik,0,0,0.028251961,0,0.030698843,0,0,0,0.452048974,0,0.023504262,0.079972822,0.02459112,0.058098738,0.02571541,0,0,0,0.021491534,0.065662473
A530017D24Rik,0.435914254,1.771431867,1.443798903,1.172181501,1.066814782,5.532420436,1.36656804,2.515304445,1.283426769,0.761512638,0.720702413,2.125219913,1.457788153,4.037975836,1.314170053,0.863403281,1.13998516,0.445039187,0.834716742,2.147609508
A530030E21Rik,0,0,0,0,0.128419398,0,0.063557837,0.054758713,0,0,0.049161514,0.055757052,0.20573915,1.032914219,0,0.132515136,0,0,0,0.045779876
A530040E14Rik,0.138966683,0.047807084,0.168328732,0.204992356,0.068590335,0.012920882,0.203682002,0.13648732,0.430190175,0.178358231,0.17505168,0.436780778,0.384607085,0.367794552,0.057455867,0.110098983,0.118667753,0.360319119,0.320123153,0.489031577
A530041M06Rik,1.301714493,0.602826032,0.849020136,0.603134539,1.729787152,5.735014965,0.913187316,3.147052468,0.660374705,0.99956349,1.236101285,1.101522213,1.108508352,1.855090192,0.289797155,1.189970686,0.498782505,0.726954177,0.807322076,1.726611703
A530064N14Rik,0.045035083,0.054225127,0.047731665,0.116256166,0,0.10258846,0.128347813,0.088463187,0.275793692,0.022478067,0,0,0.020773339,0,0.021723082,0.089199741,0,0.040869152,0.018154965,0.055468347
A530072M11Rik,0.178811524,0.215300535,0.189518286,0.192330999,0.102966163,0.106680843,0.118907649,0.087810637,0.365012391,0.342121282,0.381035895,0.327842403,0.219947777,0.146150561,0.201253188,0.354167029,0.17814118,0.473289602,0.192224474,0.452708844
A530083I20Rik,0.087033146,0,0,0.074890797,0.050116843,0,0,0,0.163996537,0.304082006,0.115114379,0.565752163,0.200728955,0.189696097,0.04198123,0.103430484,0.260120605,0.236946663,0.105256853,0.393052323
A530083M17Rik,0,0,0,0,0.082531747,0,0.122540817,0,0.101275239,0.035768442,0,0.46583655,0.099167328,0.390486246,0.069134128,0,0.035696928,0.227617015,0,0.235372113
A530095I07Rik,0,0,0,0,0,0,0,0,1.776598336,0,0,0,0.144968398,0,0.303192514,0,0,0.142604314,0,0.12903009
A630001G21Rik,41.21587659,51.24481444,65.16954402,82.6408209,53.40059345,70.23408626,64.92398598,73.31595456,59.46078579,73.95789937,67.50079305,88.20546042,78.52639319,104.1140818,81.09011071,77.06535105,80.56060888,79.73597913,77.38770801,103.0920872
A630014C17Rik,0.089809009,0,1.237424967,0.154558777,0.206861144,0,1.638088588,0.264620069,0.50768129,0,0.79190583,4.400927081,0.331409714,10.86392116,0.693123092,0,2.236808143,2.037532648,0.144818599,6.489415413
A630023P12Rik,0.084783201,0.102084408,1.527616523,0.145909503,0,0.110361934,2.029675458,0,0.559149385,0.423172864,0.897107919,14.92281188,0,26.7948622,0.163583795,0.067171095,0.422326793,8.38650421,0.068357198,18.72686534
A630031M04Rik,0,0,0,0,0,0,0,0,0.320527769,0.033961249,0.059996966,0,0.03138564,0,0.065641142,0.026953693,0.033893349,0,0.054859279,0.055869998
A630033H20Rik,6.450901571,8.929074446,9.437624545,8.231477668,7.048335244,12.75714977,10.02519287,8.718505523,6.70107171,8.44852571,8.362124603,6.34104128,6.536165149,8.442179807,7.925401933,8.277827727,7.442908311,9.181534778,10.37996475,5.523284091
A630035G10Rik,0.628168375,0.756354985,0.887708585,1.021001197,0.482296187,0.136280685,0.318266586,1.02826827,0.657587516,0.34837065,0.553897879,0.418806097,0.257560278,0.836700375,0.404003645,0.276487931,0.208604481,0.696740258,0.619014303,0.171932434
A630052C17Rik,1.112314359,0.829089103,1.038569568,0.592509575,1.098018795,1.034210634,1.449162163,1.378591956,0.998063667,1.639109394,1.307735503,0.9005034,1.368206395,1.154468173,0.536534956,0.902234282,0.55407221,0.504710348,1.046282047,0.608890618
A630072L19Rik,0,0,0,0,0,0,0,0,0.570506515,0,0,0,0.050784743,0.059991765,0,0,0,0.049956567,0.088767167,0
A630081D01Rik,1.003361123,3.926361082,1.240679695,0.50363724,1.155543475,1.687008274,1.811036153,2.217284418,2.205738666,1.418936438,1.253367932,1.254282806,1.388461571,2.278031641,1.048624137,0.529954551,0.499799818,1.062303764,0.943796797,1.510433821
A630095N17Rik,3.143990586,0.757113236,1.332897778,0,0.724169539,0.409251922,0,0,0.394948051,0,0.369635443,0.209612976,0.193363863,0.228419774,0.20220433,0.332118134,0,0,0,0.344209594
A730011C13Rik,0.615574182,1.235317951,1.522343992,1.387290981,0.843976066,1.240092138,1.470318001,0.978862377,2.01606237,0.555971718,1.137280028,0.732873971,0.757189301,2.044489083,1.074595885,0.743162345,0.99290761,0.425623644,0.661749426,1.781130822
A730013G03Rik,0,0,0,0,0,0,0,0.087782483,0.799962909,0,0,0,0.082453972,0,0,0,0,0.040554674,0,0.036694354
A730015C16Rik,0.029165847,0.070235098,0.278209988,0.075290403,0.23512654,0.189825297,0.398982029,0.429682305,0.192350196,0.087344154,0.025717469,0.262509659,0.457413365,0.572124858,0.028136824,0.11553597,0.261508568,0.052935772,0.188121754,0.16763922
A730017L22Rik,5.264603307,3.169459907,4.150852016,3.480455783,3.623071459,3.175739621,2.7812043,2.20699557,2.480022712,2.819956914,1.868182819,2.504059207,3.31684489,2.378890417,4.025924544,4.425309687,2.366586289,4.486288376,2.795245775,1.581524966
A730018C14Rik,0,0,0,0,0,0.0608434,0.053284572,0,0.264225809,0.046659704,0.061822829,0.046744678,0,0,0.022546258,0,0,0,0.037685859,0.019190089
A730020E08Rik,0,0.063667211,0,0.045499853,0,0.137659347,0,0,0.547997912,0.052784233,0,0.10576072,0,0,0,0.041892746,0.158036096,0.143956783,0.170529944,0.04341794
A730020M07Rik,0,0,0,0,0.061409429,0.208226877,0,0,0.80379634,0,0,0,0.098383297,0,0,0,0,0.048389452,0,0.17513342
A730036I17Rik,0,0,0,0.091555428,0,0,0,0,1.002444481,0,0.093819683,0.106406587,0.196315983,0.347860648,0,0,0,0,0.085785674,0
A730056A06Rik,0,0,0,0,0,0,0,0,0.961017589,0,0,0,0,0,0,0,0,0,0.096753537,0
A730085K08Rik,0,0,0.322835454,0.052420285,0,0.079298522,0.069446938,0,0.057395204,0,0.322300135,1.705853854,0,1.792516191,0,0,0.182073054,0.110568205,0.098233595,1.000434353
